Gene 1	Gene 2	Group 1	Group 2	Source	SynLet q-value	Buffer q-value
WEE1	AKT1	Predict	AKT	786O	0.961114553	0.975797047
WEE1	BCL2	Predict	Apop	A549	0.753837629	0.975975962
WEE1	PARP1	Predict	BrPa	A549	0.787115741	0.976171662
WEE1	MAPK3	Predict	Mapk	OVCAR8	0.960334694	0.979701037
WEE1	MAPK3	Predict	Mapk	HT29	0.96708392	0.982528329
WEE1	HPRT intron	Predict	Ctrl	A549	0.899213964	0.983158397
WEE1	CHEK1	Predict	Predict	OVCAR8	0.986317308	0.983571106
WEE1	AKT2	Predict	AKT	HT29	0.933823782	0.983996479
WEE1	BCL2	Predict	Apop	HT29	0.933823782	0.983996479
WEE1	PARP1	Predict	BrPa	Meljuso	0.9321875	0.984602074
WEE1	CHEK1	Predict	Predict	Meljuso	0.954766129	0.984602074
WEE1	MAP2K2	Predict	Mapk	OVCAR8	0.976266667	0.990601911
WEE1	PARP2	Predict	BrPa	Meljuso	0.97884322	0.992462926
WEE1	CHEK2	Predict	Predict	HT29	0.959084833	0.995101671
WEE1	UBC	Predict	Red	OVCAR8	0.916191653	0.995950287
WEE1	BRCA2	Predict	BrPa	786O	0.168625	0.999987515
WEE1	CHEK1	Predict	Predict	786O	0.462925	0.999987515
WEE1	CD81	Predict	Ctrl	786O	0.560702882	0.999987515
WEE1	BRCA1	Predict	BrPa	786O	0.625952135	0.999987515
WEE1	UBB	Predict	Red	786O	0.669871057	0.999987515
WEE1	MAPK3	Predict	Mapk	786O	0.742152299	0.999987515
WEE1	6T	Predict	Ctrl	786O	0.792745955	0.999987515
WEE1	PARP2	Predict	BrPa	786O	0.80321887	0.999987515
WEE1	PARP1	Predict	BrPa	786O	0.81034709	0.999987515
WEE1	BCL2L10	Predict	Apop	786O	0.853507236	0.999987515
WEE1	MAPK1	Predict	Mapk	786O	0.882188172	0.999987515
WEE1	MCL1	Predict	Apop	786O	0.911371052	0.999987515
WEE1	AKT3	Predict	AKT	786O	0.927419654	0.999987515
WEE1	BRCA1	Predict	BrPa	OVCAR8	0.076859069	1
WEE1	WEE1	Predict	Predict	Meljuso	0.079447368	1
WEE1	WEE1	Predict	Predict	HT29	0.167735294	1
WEE1	CHEK1	Predict	Predict	HT29	0.222261905	1
WEE1	BCL2L1	Predict	Apop	HT29	0.412237288	1
WEE1	CD81	Predict	Ctrl	OVCAR8	0.413748818	1
WEE1	BCL2L10	Predict	Apop	HT29	0.415024225	1
WEE1	UBB	Predict	Red	A549	0.415699901	1
WEE1	CD81	Predict	Ctrl	A375	0.446439674	1
WEE1	AKT3	Predict	AKT	OVCAR8	0.461127242	1
WEE1	MAPK1	Predict	Mapk	Meljuso	0.4787339	1
WEE1	BCL2A1	Predict	Apop	A375	0.560701212	1
WEE1	HSP90AA1	Predict	Predict	A375	0.578180094	1
WEE1	CHEK1	Predict	Predict	A549	0.581831409	1
WEE1	PARP1	Predict	BrPa	OVCAR8	0.586975713	1
WEE1	BCL2A1	Predict	Apop	Meljuso	0.595641235	1
WEE1	AKT1	Predict	AKT	A375	0.619500273	1
WEE1	6T	Predict	Ctrl	A375	0.692606752	1
WEE1	CD81	Predict	Ctrl	Meljuso	0.739672669	1
WEE1	AKT1	Predict	AKT	A549	0.747600029	1
WEE1	BCL2L10	Predict	Apop	A375	0.783122926	1
WEE1	AKT1	Predict	AKT	HT29	0.822265191	1
WEE1	MAP2K1	Predict	Mapk	HT29	0.825003365	1
WEE1	BRCA2	Predict	BrPa	HT29	0.827674541	1
WEE1	BCL2	Predict	Apop	Meljuso	0.835350738	1
WEE1	HSP90AA1	Predict	Predict	Meljuso	0.836982925	1
WEE1	PARP1	Predict	BrPa	A375	0.84033241	1
WEE1	BRCA1	Predict	BrPa	A549	0.84176458	1
WEE1	CD81	Predict	Ctrl	HT29	0.844005341	1
WEE1	MAPK1	Predict	Mapk	A375	0.847287049	1
WEE1	WEE1	Predict	Predict	A375	0.868596591	1
WEE1	MAP2K2	Predict	Mapk	HT29	0.88587591	1
WEE1	IMPDH1	Predict	Predict	HT29	0.895544629	1
WEE1	MAP2K2	Predict	Mapk	A375	0.897778952	1
WEE1	BRCA1	Predict	BrPa	HT29	0.906760281	1
WEE1	BCL2A1	Predict	Apop	OVCAR8	0.914634684	1
WEE1	6T	Predict	Ctrl	Meljuso	0.917498611	1
WEE1	WEE1	Predict	Predict	OVCAR8	0.920669388	1
WEE1	MTOR	Predict	Predict	Meljuso	0.92160911	1
WEE1	BCL2	Predict	Apop	OVCAR8	0.936601361	1
WEE1	BCL2L2	Predict	Apop	Meljuso	0.93840164	1
WEE1	AKT3	Predict	AKT	A549	0.961937126	1
WEE1	MAPK1	Predict	Mapk	OVCAR8	0.962583974	1
WEE1	UBB	Predict	Red	A375	0.969813025	1
WEE1	WEE1	Predict	Predict	A549	0.975537713	1
UBB	UBB	Red	Red	no A549	1	0.0013
UBB	UBB	Red	Red	no Meljuso	1	0.014694444
UBB	UBB	Red	Red	All 6	1	0.017282051
UBB	UBB	Red	Red	no HT29	1	0.039
UBB	UBB	Red	Red	no A375	1	0.043304348
UBB	UBB	Red	Red	no OVCAR8	1	0.081627451
UBB	UBB	Red	Red	no 786O	1	0.230449153
UBB	BCL2L1	Red	Apop	no A549	1	0.258892857
UBB	AKT3	Red	AKT	no A549	1	0.299924138
UBB	MTOR	Red	Predict	no A549	1	0.300073333
UBB	UBC	Red	Red	no A549	1	0.415359788
UBB	6T	Red	Ctrl	no 786O	1	0.470279817
UBB	BCL2L1	Red	Apop	no Meljuso	1	0.483242424
UBB	BCL2L1	Red	Apop	All 6	1	0.507934272
UBB	6T	Red	Ctrl	no A549	1	0.525405063
UBB	BCL2L1	Red	Apop	no 786O	1	0.556525735
UBB	BCL2L1	Red	Apop	no HT29	1	0.598353383
UBB	BCL2L2	Red	Apop	no A549	1	0.650258427
UBB	BCL2L1	Red	Apop	no OVCAR8	1	0.681910959
UBB	BCL2L1	Red	Apop	no A375	1	0.705259259
UBB	AKT3	Red	AKT	no Meljuso	1	0.723306189
UBB	CD81	Red	Ctrl	no Meljuso	1	0.736756329
UBB	AKT3	Red	AKT	All 6	1	0.740284024
UBB	UBC	Red	Red	no OVCAR8	1	0.748872727
UBB	MTOR	Red	Predict	no A375	1	0.781925566
UBB	CD81	Red	Ctrl	no A549	1	0.785420245
UBB	WEE1	Red	Predict	no A549	1	0.785420245
UBB	CD81	Red	Ctrl	All 6	1	0.79115978
UBB	PARP1	Red	BrPa	no A549	1	0.791439394
UBB	MAPK1	Red	Mapk	no Meljuso	1	0.798813031
UBB	MTOR	Red	Predict	All 6	1	0.799840541
UBB	CD81	Red	Ctrl	no OVCAR8	1	0.811772727
UBB	EEF2	Red	Ctrl	no A549	1	0.818929825
UBB	UBC	Red	Red	no A375	1	0.819162577
UBB	6T	Red	Ctrl	All 6	1	0.824259358
UBB	MTOR	Red	Predict	no Meljuso	1	0.827122222
UBB	CD81	Red	Ctrl	no A375	1	0.84098827
UBB	UBC	Red	Red	All 6	1	0.842427461
UBB	6T	Red	Ctrl	no OVCAR8	1	0.847647059
UBB	AKT3	Red	AKT	no HT29	1	0.855743386
UBB	EEF2	Red	Ctrl	no HT29	1	0.869887468
UBB	EEF2	Red	Ctrl	no A375	1	0.900456044
UBB	CHEK1	Red	Predict	no A549	1	0.900840314
UBB	MAP2K2	Red	Mapk	no A549	1	0.922053571
UBB	EEF2	Red	Ctrl	All 6	1	0.926875598
UBB	AKT3	Red	AKT	no OVCAR8	1	0.932906863
UBB	BCL2	Red	Apop	no A549	1	0.935517327
UBB	AKT3	Red	AKT	no A375	1	0.95432732
UBB	EEF2	Red	Ctrl	no 786O	1	0.959807256
UBB	CD81	Red	Ctrl	no HT29	1	0.969344418
UBB	BCL2A1	Red	Apop	no OVCAR8	1	0.9838125
UBB	PARP2	Red	BrPa	no A549	0.004866667	1
UBB	PARP2	Red	BrPa	no 786O	0.005785714	1
UBB	PARP2	Red	BrPa	no Meljuso	0.008222222	1
UBB	PARP2	Red	BrPa	no OVCAR8	0.010428571	1
UBB	PARP2	Red	BrPa	no A375	0.012611111	1
UBB	PARP2	Red	BrPa	no HT29	0.0168125	1
UBB	AKT1	Red	AKT	no Meljuso	0.067295455	1
UBB	AKT1	Red	AKT	no 786O	0.097333333	1
UBB	CHEK2	Red	Predict	no A549	0.133923077	1
UBB	AKT1	Red	AKT	no A375	0.136350877	1
UBB	AKT1	Red	AKT	no HT29	0.161712121	1
UBB	AKT1	Red	AKT	no A549	0.180967033	1
UBB	AKT1	Red	AKT	no OVCAR8	0.205247059	1
UBB	CHEK2	Red	Predict	no OVCAR8	0.211425287	1
UBB	MCL1	Red	Apop	no HT29	0.279434783	1
UBB	BRCA1	Red	BrPa	no A549	0.295074074	1
UBB	MCL1	Red	Apop	no 786O	0.344137405	1
UBB	CHEK2	Red	Predict	no 786O	0.344434211	1
UBB	IMPDH1	Red	Predict	no A375	0.349971963	1
UBB	AKT2	Red	AKT	no A549	0.387668605	1
UBB	IMPDH1	Red	Predict	no HT29	0.390977778	1
UBB	MCL1	Red	Apop	no OVCAR8	0.392547297	1
UBB	AKT2	Red	AKT	no 786O	0.4144	1
UBB	BRCA2	Red	BrPa	no Meljuso	0.432539394	1
UBB	PARP1	Red	BrPa	no Meljuso	0.435216867	1
UBB	BRCA1	Red	BrPa	no Meljuso	0.435307692	1
UBB	BRCA2	Red	BrPa	no A375	0.446540541	1
UBB	IMPDH1	Red	Predict	no Meljuso	0.446837209	1
UBB	PARP1	Red	BrPa	no HT29	0.460981013	1
UBB	CHEK2	Red	Predict	no Meljuso	0.469379121	1
UBB	BCL2	Red	Apop	no HT29	0.47566474	1
UBB	HPRT intron	Red	Ctrl	no Meljuso	0.490338235	1
UBB	MAP2K1	Red	Mapk	no A549	0.490676923	1
UBB	CHEK1	Red	Predict	All 6	1	1
UBB	BCL2L2	Red	Apop	All 6	1	1
UBB	MAP2K2	Red	Mapk	All 6	1	1
UBB	MAPK1	Red	Mapk	All 6	1	1
UBB	BCL2A1	Red	Apop	All 6	1	1
UBB	WEE1	Red	Predict	All 6	1	1
UBB	BRCA2	Red	BrPa	no A549	0.491191781	1
UBB	IMPDH1	Red	Predict	no 786O	0.501678571	1
UBB	BRCA2	Red	BrPa	no OVCAR8	0.510081081	1
UBB	HPRT intron	Red	Ctrl	no OVCAR8	0.522292553	1
UBB	MAPK3	Red	Mapk	no Meljuso	0.522609302	1
UBB	BCL2	Red	Apop	no OVCAR8	0.523486772	1
UBB	MAP2K1	Red	Mapk	no HT29	0.539870466	1
UBB	HSP90AA1	Red	Predict	no HT29	0.545309645	1
UBB	BRCA1	Red	BrPa	no OVCAR8	0.584748899	1
UBB	BCL2L10	Red	Apop	no 786O	0.594757085	1
UBB	AKT2	Red	AKT	no A375	0.595091398	1
UBB	CHEK2	Red	Predict	no A375	0.596111702	1
UBB	MAPK3	Red	Mapk	no 786O	0.597016064	1
UBB	HSP90AA1	Red	Predict	no A549	0.605836502	1
UBB	BCL2	Red	Apop	no 786O	0.60936255	1
UBB	HSP90AA1	Red	Predict	no 786O	0.622598513	1
UBB	HSP90AA1	Red	Predict	no OVCAR8	0.632008439	1
UBB	IMPDH1	Red	Predict	no OVCAR8	0.632560669	1
UBB	BRCA2	Red	BrPa	no 786O	0.63264	1
UBB	AKT2	Red	AKT	no HT29	0.635419214	1
UBB	PARP1	Red	BrPa	no OVCAR8	0.656151639	1
UBB	HPRT intron	Red	Ctrl	no A549	0.660021053	1
UBB	MAP2K1	Red	Mapk	no 786O	0.671043771	1
UBB	HSP90AA1	Red	Predict	no Meljuso	0.680625483	1
UBB	MAPK3	Red	Mapk	no A375	0.683004386	1
UBB	MCL1	Red	Apop	no A375	0.683004386	1
UBB	MCL1	Red	Apop	no Meljuso	0.686045627	1
UBB	BCL2L10	Red	Apop	no OVCAR8	0.687652174	1
UBB	MAPK3	Red	Mapk	no OVCAR8	0.69245283	1
UBB	MAP2K1	Red	Mapk	no A375	0.693524793	1
UBB	MAP2K1	Red	Mapk	no OVCAR8	0.702871795	1
UBB	CHEK2	Red	Predict	no HT29	0.712865672	1
UBB	BCL2	Red	Apop	no A375	0.716881423	1
UBB	HPRT intron	Red	Ctrl	no A375	0.716881423	1
UBB	MAPK3	Red	Mapk	no HT29	0.719286232	1
UBB	BCL2	Red	Apop	no Meljuso	0.725910035	1
UBB	BRCA2	Red	BrPa	no HT29	0.747494915	1
UBB	MAP2K1	Red	Mapk	no Meljuso	0.748112957	1
UBB	IMPDH1	Red	Predict	no A549	0.75910061	1
UBB	BCL2L10	Red	Apop	no A549	0.782948571	1
UBB	BRCA1	Red	BrPa	no 786O	0.79196904	1
UBB	PARP1	Red	BrPa	no A375	0.810694805	1
UBB	HPRT intron	Red	Ctrl	no HT29	0.828497041	1
UBB	BCL2A1	Red	Apop	no A549	0.831715847	1
UBB	BRCA1	Red	BrPa	no A375	0.839827795	1
UBB	BCL2L10	Red	Apop	no Meljuso	0.847615385	1
UBB	HSP90AA1	Red	Predict	no A375	0.860212465	1
UBB	BCL2L10	Red	Apop	no A375	0.886769231	1
UBB	AKT2	Red	AKT	no OVCAR8	0.896322314	1
UBB	HPRT intron	Red	Ctrl	no 786O	0.897022857	1
UBB	WEE1	Red	Predict	no HT29	0.898475543	1
UBB	WEE1	Red	Predict	no Meljuso	0.935129676	1
UBB	AKT2	Red	AKT	no Meljuso	0.938483871	1
UBB	CHEK1	Red	Predict	no A375	0.956335749	1
UBB	PARP1	Red	BrPa	no 786O	0.958161039	1
UBB	MAPK1	Red	Mapk	no A375	0.967661137	1
UBB	MCL1	Red	Apop	no A549	0.972154791	1
UBB	MAPK1	Red	Mapk	no HT29	0.972741855	1
UBB	WEE1	Red	Predict	no OVCAR8	0.976909794	1
UBB	UBC	Red	Red	no 786O	1	1
UBB	CHEK1	Red	Predict	no 786O	1	1
UBB	AKT3	Red	AKT	no 786O	1	1
UBB	MTOR	Red	Predict	no 786O	1	1
UBB	WEE1	Red	Predict	no 786O	1	1
UBB	MAPK1	Red	Mapk	no 786O	1	1
UBB	BCL2L2	Red	Apop	no 786O	1	1
UBB	MAP2K2	Red	Mapk	no 786O	1	1
UBB	CD81	Red	Ctrl	no 786O	1	1
UBB	BCL2A1	Red	Apop	no 786O	1	1
UBB	BCL2L10	Red	Apop	All 6	0.715587662	1
UBB	BCL2L2	Red	Apop	no A375	1	1
UBB	BCL2A1	Red	Apop	no A375	1	1
UBB	MAP2K2	Red	Mapk	no A375	1	1
UBB	PARP1	Red	BrPa	All 6	0.666433213	1
UBB	WEE1	Red	Predict	no A375	1	1
UBB	BCL2	Red	Apop	All 6	0.619245211	1
UBB	HPRT intron	Red	Ctrl	All 6	0.619245211	1
UBB	BRCA1	Red	BrPa	All 6	0.606435798	1
UBB	6T	Red	Ctrl	no A375	1	1
UBB	HSP90AA1	Red	Predict	All 6	0.595792157	1
UBB	AKT2	Red	AKT	All 6	0.579975806	1
UBB	MAP2K1	Red	Mapk	All 6	0.578876543	1
UBB	MAPK1	Red	Mapk	no A549	1	1
UBB	MAPK3	Red	Mapk	All 6	0.529209607	1
UBB	MAPK3	Red	Mapk	no A549	1	1
UBB	MTOR	Red	Predict	no HT29	1	1
UBB	UBC	Red	Red	no HT29	1	1
UBB	BCL2L2	Red	Apop	no HT29	1	1
UBB	MAP2K2	Red	Mapk	no HT29	1	1
UBB	CHEK1	Red	Predict	no HT29	1	1
UBB	BRCA2	Red	BrPa	All 6	0.455921788	1
UBB	BCL2A1	Red	Apop	no HT29	1	1
UBB	BRCA1	Red	BrPa	no HT29	1	1
UBB	BCL2L10	Red	Apop	no HT29	1	1
UBB	MCL1	Red	Apop	All 6	0.41672956	1
UBB	IMPDH1	Red	Predict	All 6	0.396090323	1
UBB	6T	Red	Ctrl	no HT29	1	1
UBB	EEF2	Red	Ctrl	no Meljuso	1	1
UBB	CHEK1	Red	Predict	no Meljuso	1	1
UBB	UBC	Red	Red	no Meljuso	1	1
UBB	BCL2L2	Red	Apop	no Meljuso	1	1
UBB	CHEK2	Red	Predict	All 6	0.313269504	1
UBB	MAP2K2	Red	Mapk	no Meljuso	1	1
UBB	BCL2A1	Red	Apop	no Meljuso	1	1
UBB	6T	Red	Ctrl	no Meljuso	1	1
UBB	EEF2	Red	Ctrl	no OVCAR8	1	1
UBB	BCL2L2	Red	Apop	no OVCAR8	1	1
UBB	MTOR	Red	Predict	no OVCAR8	1	1
UBB	CHEK1	Red	Predict	no OVCAR8	1	1
UBB	MAP2K2	Red	Mapk	no OVCAR8	1	1
UBB	MAPK1	Red	Mapk	no OVCAR8	1	1
UBB	AKT1	Red	AKT	All 6	0.079183333	1
UBB	PARP2	Red	BrPa	All 6	0.005176471	1
UBB	UBB	Red	Red	786O	1	0.0045
UBB	CHEK1	Red	Predict	A375	1	0.138842105
UBB	6T	Red	Ctrl	A375	1	0.275638234
UBB	UBB	Red	Red	OVCAR8	1	0.381763158
UBB	UBB	Red	Red	A375	1	0.386633028
UBB	BCL2L2	Red	Apop	786O	1	0.391286859
UBB	BCL2L1	Red	Apop	A375	1	0.396380537
UBB	BCL2L1	Red	Apop	OVCAR8	1	0.432549257
UBB	PARP1	Red	BrPa	HT29	1	0.432881135
UBB	MTOR	Red	Predict	786O	1	0.453400228
UBB	PARP1	Red	BrPa	Meljuso	1	0.455257471
UBB	AKT3	Red	AKT	A375	1	0.468442072
UBB	MAPK1	Red	Mapk	A375	1	0.473715309
UBB	EEF2	Red	Ctrl	A549	0.911703358	0.534784483
UBB	6T	Red	Ctrl	HT29	1	0.552043199
UBB	MAPK1	Red	Mapk	HT29	1	0.565479394
UBB	UBB	Red	Red	HT29	1	0.575847015
UBB	MTOR	Red	Predict	OVCAR8	1	0.596752709
UBB	6T	Red	Ctrl	Meljuso	1	0.609929202
UBB	BCL2L1	Red	Apop	HT29	1	0.616662013
UBB	CD81	Red	Ctrl	786O	1	0.621432264
UBB	UBC	Red	Red	Meljuso	1	0.629899396
UBB	EEF2	Red	Ctrl	Meljuso	1	0.656691798
UBB	WEE1	Red	Predict	HT29	1	0.668008748
UBB	IMPDH1	Red	Predict	A375	1	0.670194828
UBB	UBC	Red	Red	HT29	1	0.672042133
UBB	MCL1	Red	Apop	HT29	1	0.7013
UBB	BCL2L2	Red	Apop	A549	0.569291667	0.703302174
UBB	BCL2	Red	Apop	HT29	1	0.706461128
UBB	CD81	Red	Ctrl	HT29	1	0.711568465
UBB	BCL2A1	Red	Apop	786O	1	0.714809085
UBB	AKT3	Red	AKT	786O	1	0.753794301
UBB	EEF2	Red	Ctrl	OVCAR8	1	0.758088118
UBB	MTOR	Red	Predict	HT29	1	0.763411823
UBB	BCL2L10	Red	Apop	786O	1	0.766608206
UBB	BRCA1	Red	BrPa	A549	0.842921598	0.76675641
UBB	MTOR	Red	Predict	A375	0.905205696	0.774542328
UBB	MAPK1	Red	Mapk	A549	0.946543375	0.776467066
UBB	MAPK3	Red	Mapk	786O	0.961114553	0.778836224
UBB	WEE1	Red	Predict	Meljuso	1	0.784801124
UBB	MAP2K2	Red	Mapk	Meljuso	1	0.796726782
UBB	AKT3	Red	AKT	OVCAR8	1	0.800279294
UBB	BCL2L1	Red	Apop	786O	1	0.802154219
UBB	MAP2K2	Red	Mapk	A549	0.645379808	0.817856579
UBB	UBC	Red	Red	A375	0.938603521	0.821546559
UBB	BCL2L1	Red	Apop	Meljuso	1	0.821644181
UBB	AKT2	Red	AKT	786O	1	0.833016495
UBB	BCL2L2	Red	Apop	Meljuso	1	0.835456546
UBB	BRCA1	Red	BrPa	Meljuso	0.964578704	0.843827485
UBB	BCL2A1	Red	Apop	Meljuso	0.929639447	0.84492125
UBB	EEF2	Red	Ctrl	786O	1	0.84533169
UBB	WEE1	Red	Predict	OVCAR8	1	0.846157839
UBB	CHEK1	Red	Predict	HT29	0.998129958	0.848200985
UBB	MCL1	Red	Apop	786O	1	0.849907441
UBB	AKT3	Red	AKT	A549	0.652162037	0.850173858
UBB	BCL2A1	Red	Apop	A549	0.714046296	0.855585749
UBB	UBB	Red	Red	Meljuso	1	0.864700288
UBB	MAP2K2	Red	Mapk	786O	1	0.865301051
UBB	MAPK3	Red	Mapk	Meljuso	1	0.868411189
UBB	UBC	Red	Red	786O	1	0.868494648
UBB	HPRT intron	Red	Ctrl	Meljuso	0.931271635	0.869427215
UBB	AKT3	Red	AKT	Meljuso	0.985311111	0.877982724
UBB	AKT3	Red	AKT	HT29	0.994739894	0.884488402
UBB	MAPK3	Red	Mapk	A549	0.636104651	0.887004065
UBB	BCL2L10	Red	Apop	A549	0.670770833	0.887004065
UBB	CD81	Red	Ctrl	A375	0.964464653	0.888841503
UBB	BRCA2	Red	BrPa	A375	1	0.897151028
UBB	BCL2	Red	Apop	OVCAR8	1	0.900314364
UBB	PARP1	Red	BrPa	OVCAR8	1	0.912812525
UBB	HSP90AA1	Red	Predict	HT29	1	0.918573783
UBB	6T	Red	Ctrl	OVCAR8	1	0.919173977
UBB	CHEK2	Red	Predict	786O	0.938559821	0.924812471
UBB	AKT2	Red	AKT	A375	0.924529412	0.934800951
UBB	AKT2	Red	AKT	A549	0.539767857	0.937002508
UBB	CHEK2	Red	Predict	OVCAR8	0.960334694	0.940727376
UBB	MAP2K2	Red	Mapk	A375	0.915691358	0.941678862
UBB	BCL2L10	Red	Apop	OVCAR8	1	0.94206658
UBB	HPRT intron	Red	Ctrl	OVCAR8	1	0.945782291
UBB	BCL2L1	Red	Apop	A549	0.829240066	0.946062295
UBB	CD81	Red	Ctrl	OVCAR8	1	0.946128841
UBB	MTOR	Red	Predict	Meljuso	1	0.952621987
UBB	AKT1	Red	AKT	Meljuso	0.926232857	0.957473822
UBB	BCL2L2	Red	Apop	A375	0.986434455	0.958674541
UBB	IMPDH1	Red	Predict	Meljuso	0.798158654	0.95906738
UBB	UBC	Red	Red	OVCAR8	0.967424603	0.959586988
UBB	BCL2	Red	Apop	786O	1	0.966418262
UBB	IMPDH1	Red	Predict	HT29	0.997051688	0.968640912
UBB	MAP2K1	Red	Mapk	HT29	0.935535613	0.970486441
UBB	BCL2A1	Red	Apop	HT29	0.997945378	0.971607586
UBB	6T	Red	Ctrl	786O	0.78375	0.973530325
UBB	BRCA1	Red	BrPa	786O	0.871964489	0.973530325
UBB	MAPK1	Red	Mapk	786O	0.900304255	0.973530325
UBB	CHEK2	Red	Predict	A549	0.577357143	0.976171662
UBB	BCL2	Red	Apop	A375	0.905205696	0.976409439
UBB	UBC	Red	Red	A549	0.784245192	0.9765
UBB	BCL2A1	Red	Apop	A375	0.931351852	0.978290302
UBB	AKT1	Red	AKT	786O	0.899071888	0.979594236
UBB	BRCA1	Red	BrPa	OVCAR8	0.960334694	0.979701037
UBB	BCL2L2	Red	Apop	HT29	0.933823782	0.982528329
UBB	EEF2	Red	Ctrl	HT29	0.958401496	0.982528329
UBB	MCL1	Red	Apop	OVCAR8	0.986317308	0.982994118
UBB	HSP90AA1	Red	Predict	OVCAR8	0.960334694	0.985075335
UBB	MAP2K1	Red	Mapk	A549	0.608315789	0.987175505
UBB	CHEK1	Red	Predict	OVCAR8	0.960334694	0.990294086
UBB	CD81	Red	Ctrl	A549	0.714046296	0.990605422
UBB	CHEK1	Red	Predict	A549	0.716202653	0.990605422
UBB	BRCA2	Red	BrPa	A549	0.799564732	0.990605422
UBB	MAP2K2	Red	Mapk	HT29	0.908311517	0.995356849
UBB	MAPK1	Red	Mapk	OVCAR8	0.946652002	0.995950287
UBB	BRCA2	Red	BrPa	Meljuso	0.916562811	0.996231463
UBB	CD81	Red	Ctrl	Meljuso	0.92160911	0.998258893
UBB	WEE1	Red	Predict	786O	0.669871057	0.999987515
UBB	PARP2	Red	BrPa	786O	0.691695681	0.999987515
UBB	PARP1	Red	BrPa	786O	0.742014066	0.999987515
UBB	CHEK1	Red	Predict	786O	0.795448623	0.999987515
UBB	HPRT intron	Red	Ctrl	786O	0.80321887	0.999987515
UBB	BRCA2	Red	BrPa	786O	0.831752794	0.999987515
UBB	IMPDH1	Red	Predict	786O	0.837687692	0.999987515
UBB	MAP2K1	Red	Mapk	786O	0.855503067	0.999987515
UBB	HSP90AA1	Red	Predict	786O	0.942316124	0.999987515
UBB	AKT2	Red	AKT	Meljuso	0.149595238	1
UBB	BCL2	Red	Apop	A549	0.152515789	1
UBB	PARP1	Red	BrPa	A549	0.17351782	1
UBB	BCL2A1	Red	Apop	OVCAR8	0.192682292	1
UBB	MAPK1	Red	Mapk	Meljuso	0.260723264	1
UBB	PARP2	Red	BrPa	HT29	0.27017381	1
UBB	PARP2	Red	BrPa	A375	0.302771806	1
UBB	PARP2	Red	BrPa	A549	0.320543932	1
UBB	AKT1	Red	AKT	A549	0.352884918	1
UBB	AKT1	Red	AKT	OVCAR8	0.356539007	1
UBB	MCL1	Red	Apop	Meljuso	0.377181197	1
UBB	CHEK2	Red	Predict	A375	0.384073906	1
UBB	PARP2	Red	BrPa	OVCAR8	0.404221354	1
UBB	WEE1	Red	Predict	A549	0.415699901	1
UBB	IMPDH1	Red	Predict	A549	0.417498687	1
UBB	CHEK2	Red	Predict	HT29	0.436435714	1
UBB	CHEK2	Red	Predict	Meljuso	0.480532771	1
UBB	HSP90AA1	Red	Predict	A375	0.489927027	1
UBB	BRCA1	Red	BrPa	HT29	0.494852011	1
UBB	PARP2	Red	BrPa	Meljuso	0.505718514	1
UBB	AKT2	Red	AKT	OVCAR8	0.525733261	1
UBB	MCL1	Red	Apop	A549	0.537973773	1
UBB	MCL1	Red	Apop	A375	0.559097885	1
UBB	HPRT intron	Red	Ctrl	A549	0.559388333	1
UBB	BRCA1	Red	BrPa	A375	0.561379864	1
UBB	HSP90AA1	Red	Predict	A549	0.562321691	1
UBB	IMPDH1	Red	Predict	OVCAR8	0.566848546	1
UBB	MAP2K1	Red	Mapk	Meljuso	0.586949978	1
UBB	BRCA2	Red	BrPa	HT29	0.598430183	1
UBB	MTOR	Red	Predict	A549	0.614646289	1
UBB	MAP2K1	Red	Mapk	A375	0.630734375	1
UBB	HPRT intron	Red	Ctrl	HT29	0.649040038	1
UBB	HPRT intron	Red	Ctrl	A375	0.656750859	1
UBB	UBB	Red	Red	A549	0.658480132	1
UBB	AKT1	Red	AKT	A375	0.658742461	1
UBB	BCL2L10	Red	Apop	HT29	0.699616094	1
UBB	BCL2L10	Red	Apop	Meljuso	0.709415023	1
UBB	BCL2L10	Red	Apop	A375	0.715261662	1
UBB	AKT1	Red	AKT	HT29	0.726875584	1
UBB	6T	Red	Ctrl	A549	0.72845403	1
UBB	BCL2	Red	Apop	Meljuso	0.729430288	1
UBB	MAPK3	Red	Mapk	A375	0.757461969	1
UBB	EEF2	Red	Ctrl	A375	0.766058291	1
UBB	MAP2K1	Red	Mapk	OVCAR8	0.770141512	1
UBB	PARP1	Red	BrPa	A375	0.774114862	1
UBB	MAPK3	Red	Mapk	HT29	0.785751336	1
UBB	AKT2	Red	AKT	HT29	0.847349777	1
UBB	MAP2K2	Red	Mapk	OVCAR8	0.878529785	1
UBB	CHEK1	Red	Predict	Meljuso	0.885866447	1
UBB	BCL2L2	Red	Apop	OVCAR8	0.920669388	1
UBB	BRCA2	Red	BrPa	OVCAR8	0.920669388	1
UBB	HSP90AA1	Red	Predict	Meljuso	0.935664172	1
UBB	MAPK3	Red	Mapk	OVCAR8	0.936601361	1
UBB	WEE1	Red	Predict	A375	0.969813025	1
UBC	MAP2K2	Red	Mapk	no Meljuso	1	0.009225806
UBC	MAP2K2	Red	Mapk	no A549	1	0.012928571
UBC	MAP2K2	Red	Mapk	All 6	1	0.013885714
UBC	MAP2K2	Red	Mapk	no OVCAR8	1	0.020194444
UBC	MAP2K2	Red	Mapk	no A375	1	0.034953488
