Symbol	Gene_ID	Rank	RSA.p-value	FDR
EMD	2010	5815	0.577137729	0.681250795
JUP	3728	5816	0.577674657	0.681652582
ASAH1	427	5817	0.577676729	0.681652582
CD300C	10871	5818	0.577910911	0.681750485
MARVELD3	91862	5819	0.577958344	0.681750485
XPA	7507	5820	0.578175806	0.681889817
ARIH1	25820	5821	0.578376357	0.682009159
SVIL	6840	5822	0.578677281	0.682246798
RNF213	57674	5823	0.578926874	0.682297705
MMP13	4322	5824	0.579005347	0.682297705
REEP6	92840	5825	0.579018667	0.682297705
NUAK2	81788	5826	0.579179082	0.682369588
PEX7	5191	5827	0.57928739	0.682380066
TPH2	121278	5828	0.579623299	0.682658601
FBP2	8789	5829	0.579824848	0.682702803
KRT1	3848	5830	0.579892031	0.682702803
PDGFRB	5159	5831	0.579959214	0.682702803
REV3L	5980	5832	0.580123745	0.682779387
ERC1	23085	5833	0.580585862	0.68320613
HSPE1	3336	5834	0.58091193	0.683472658
MAP4K1	11184	5835	0.581027463	0.683491432
ACP2	53	5836	0.581189552	0.683564956
POLL	27343	5837	0.5816094	0.683922689
DMBT1	1755	5838	0.581692986	0.683922689
COQ5	84274	5839	0.582095968	0.684279281
CYBA	1535	5840	0.582398343	0.684517505
ADK	132	5841	0.582563507	0.684544553
GPT	2875	5842	0.582700835	0.684544553
UBQLN3	50613	5843	0.582720545	0.684544553
PROP1	5626	5844	0.583306173	0.685115259
RAB3C	115827	5845	0.583950926	0.685716822
ELA3B	23436	5846	0.584044124	0.685716822
SIGLEC9	27180	5847	0.584118045	0.685716822
TMPRSS11A	339967	5848	0.584859784	0.686426654
GCGR	2642	5849	0.584922713	0.686426654
BAGE5	85316	5850	0.585290974	0.686666739
PPP4R1	9989	5851	0.585327373	0.686666739
FZD1	8321	5852	0.58542857	0.686668097
TSSC1	7260	5853	0.585603368	0.686670861
C5orf32	84418	5854	0.585631005	0.686670861
OGT	8473	5855	0.585773939	0.686721147
APLN	8862	5856	0.586036032	0.686864266
CLIC3	9022	5857	0.586096155	0.686864266
TIAL1	7073	5858	0.586238624	0.686913949
USP12	219333	5859	0.586698599	0.687273034
MAPKBP1	23005	5860	0.586745335	0.687273034
PTPRJ	5795	5861	0.587049519	0.687512011
CDKL5	6792	5862	0.587515776	0.687871323
PTPRU	10076	5863	0.587556755	0.687871323
STAMBPL1	57559	5864	0.588157031	0.688456661
INTS12	57117	5865	0.588775462	0.688880215
WASF1	8936	5866	0.588829071	0.688880215
NCR1	9437	5867	0.588888188	0.688880215
BCL2L14	79370	5868	0.58896348	0.688880215
PDE1A	5136	5869	0.589023078	0.688880215
SDR9C7	121214	5870	0.589121046	0.688880215
ARG1	383	5871	0.589508924	0.689192575
TFAM	7019	5872	0.589588986	0.689192575
APRT	353	5873	0.589971555	0.689522349
PLCD4	84812	5874	0.590089697	0.689543017
FBXO2	26232	5875	0.590199682	0.689554148
MED1	5469	5876	0.591014681	0.690308927
MAP3K2	10746	5877	0.591046848	0.690308927
IL12RB1	3594	5878	0.591524484	0.690749244
FGF9	2254	5879	0.591702699	0.690816723
KCNJ16	3773	5880	0.59179263	0.690816723
SQLE	6713	5881	0.591932564	0.690816723
GEMIN5	25929	5882	0.591984843	0.690816723
CDC42BPB	9578	5883	0.592370691	0.69111633
CYB5R4	51167	5884	0.592442961	0.69111633
TMPRSS5	80975	5885	0.592899707	0.691531621
TFAP4	7023	5886	0.593055873	0.691565482
ALOX12B	242	5887	0.593130244	0.691565482
ASB13	79754	5888	0.59329561	0.691640806
CENPF	1063	5889	0.594295828	0.692689177
CELSR1	9620	5890	0.594590232	0.692914661
SLC10A3	8273	5891	0.594789663	0.692978948
CA14	23632	5892	0.594847314	0.692978948
HDC	3067	5893	0.595102346	0.693158409
RNF40	9810	5894	0.595307285	0.693279471
NHLRC2	374354	5895	0.595549657	0.693402294
GALC	2581	5896	0.595614791	0.693402294
KIT	3815	5897	0.595818477	0.693521795
LOC399937	399937	5898	0.59600723	0.693540348
CLDN3	1365	5899	0.596127567	0.693540348
PFN1	5216	5900	0.596137537	0.693540348
IRF1	3659	5901	0.597051398	0.694485815
OR1E1	8387	5902	0.598098519	0.695585943
CRAMP1L	57585	5903	0.598466081	0.695825353
EGFR	1956	5904	0.598507122	0.695825353
TSHB	7252	5905	0.599275734	0.696564009
JUND	3727	5906	0.599345431	0.696564009
ANGPTL4	51129	5907	0.599573833	0.696711493
PRPF8	10594	5908	0.600030343	0.697064665
UQCRC1	7384	5909	0.60010639	0.697064665
POMC	5443	5910	0.600182426	0.697064665
ABCB1	5243	5911	0.600321001	0.697107655
GABRB2	2561	5912	0.600447967	0.697137152
KCNMB4	27345	5913	0.600551119	0.697138996
RIPK3	11035	5914	0.600654284	0.697140853
SERPINC1	462	5915	0.601103984	0.697544843
MRPL35	51318	5916	0.601396146	0.697765914
STRADA	92335	5917	0.602135283	0.698505422
METAP2	10988	5918	0.602336862	0.698621193
ITGA11	22801	5919	0.603051176	0.699331521
CTNNAL1	8727	5920	0.603341251	0.699407482
KIAA0999	23387	5921	0.603483012	0.699407482
AMH	268	5922	0.603611502	0.699407482
SIRT2	22933	5923	0.603613488	0.699407482
REM1	28954	5924	0.603626154	0.699407482
HTR1A	3350	5925	0.603874275	0.699576882
DIO2	1734	5926	0.604052144	0.699664853
TNFSF14	8740	5927	0.604273452	0.6998031
DPEP3	64180	5928	0.60455411	0.700010022
PLG	5340	5929	0.604908429	0.700258629
UBN2	254048	5930	0.604990177	0.700258629
AVPR1B	553	5931	0.605158772	0.700258629
CDC42BPG	55561	5932	0.605176892	0.700258629
F10	2159	5933	0.605314099	0.700299339
CALCR	799	5934	0.605733528	0.700602493
NEURL	9148	5935	0.605830682	0.700602493
CCNE2	9134	5936	0.605882342	0.700602493
OR1Q1	158131	5937	0.606233678	0.700811846
CTRC	11330	5938	0.606348877	0.700811846
PCDH18	54510	5939	0.60636969	0.700811846
CDH20	28316	5940	0.606719485	0.701010171
RAD21	5885	5941	0.606840031	0.701010171
HEATR5A	25938	5942	0.606847674	0.701010171
SNRK	54861	5943	0.606971403	0.701035119
FLRT2	23768	5944	0.60734251	0.701243985
CYP2A7	1549	5945	0.607356569	0.701243985
CLN8	2055	5946	0.607596695	0.701403248
P4HTM	54681	5947	0.60771156	0.701417883
ITGA2	3673	5948	0.608022568	0.701650088
GDF5	8200	5949	0.608117187	0.701650088
DRD4	1815	5950	0.608584787	0.701793028
SOD3	6649	5951	0.608638014	0.701793028
VARS2	57176	5952	0.608704925	0.701793028
CRY2	1408	5953	0.608742219	0.701793028
PDILT	204474	5954	0.608779732	0.701793028
FBXO18	84893	5955	0.608854528	0.701793028
ABCC6	368	5956	0.609323631	0.702057474
KIF5B	3799	5957	0.609380781	0.702057474
PARD6G	84552	5958	0.609390797	0.702057474
DKK4	27121	5959	0.609525127	0.70209439
TGFBI	7045	5960	0.609793784	0.702255947
RARS	5917	5961	0.609870003	0.702255947
PHKG2	5261	5962	0.609993729	0.702280603
LRP4	4038	5963	0.610306907	0.702442191
TXK	7294	5964	0.610348196	0.702442191
PSMA4	5685	5965	0.610441094	0.702442191
SPTB	6710	5966	0.610571877	0.702474918
PRND	23627	5967	0.611018949	0.702871471
SSX2	6757	5968	0.611351707	0.703080599
SIK1	150094	5969	0.611405608	0.703080599
AMACR	23600	5970	0.611747781	0.703284765
CD81	975	5971	0.61187461	0.703284765
DUSP14	11072	5972	0.611911939	0.703284765
HNRNPUL2	221092	5973	0.611992993	0.703284765
NOTCH2	4853	5974	0.612293173	0.703511942
TRIM68	55128	5975	0.612480041	0.703608871
KIF27	55582	5976	0.613130945	0.704238756
ADCY2	108	5977	0.613550153	0.704602351
IARS2	55699	5978	0.613875123	0.704857619
ABCC11	85320	5979	0.614359735	0.705296073
CHRNA10	57053	5980	0.614494157	0.705332424
GPR142	350383	5981	0.6147296	0.705451606
BCL2L13	23786	5982	0.614803541	0.705451606
PPFIA4	8497	5983	0.615246965	0.705842415
RAB5C	5878	5984	0.6158376	0.706401953
OR5V1	81696	5985	0.616175075	0.706670963
PDE10A	10846	5986	0.61649063	0.706741708
POLB	5423	5987	0.616595843	0.706741708
LTBR	4055	5988	0.616642709	0.706741708
GPR12	2835	5989	0.616648614	0.706741708
FMO4	2329	5990	0.617227398	0.707183093
KCNA10	3744	5991	0.617239789	0.707183093
SLC25A17	10478	5992	0.61775381	0.707653897
TAOK3	51347	5993	0.617917709	0.707662058
UBL4A	8266	5994	0.618052555	0.707662058
PAK6	56924	5995	0.618070227	0.707662058
GSG2	83903	5996	0.618266787	0.707672753
MID2	11043	5997	0.61841364	0.707672753
AIPL1	23746	5998	0.61847383	0.707672753
RAB31	11031	5999	0.618491965	0.707672753
FCRL2	79368	6000	0.618848623	0.707962825
SLC12A8	84561	6001	0.619147265	0.708094789
SLCO1B3	28234	6002	0.619364312	0.708094789
LCAT	3931	6003	0.61940472	0.708094789
FAM62A	23344	6004	0.619521766	0.708094789
TCP11L2	255394	6005	0.619547254	0.708094789
INPP5E	56623	6006	0.61958294	0.708094789
TRPV4	59341	6007	0.619806623	0.70817414
GMIP	51291	6008	0.619900139	0.70817414
MRPL23	6150	6009	0.619969748	0.70817414
CACNG8	59283	6010	0.620065061	0.70817414
BAI3	577	6011	0.620181076	0.708188805
PYROXD1	79912	6012	0.620377891	0.708295716
TINAGL1	64129	6013	0.620921149	0.708798065
TBXAS1	6916	6014	0.62113272	0.708921681
GPR176	11245	6015	0.621238525	0.708924561
PLCE1	51196	6016	0.621541046	0.709051113
MAPKSP1	8649	6017	0.621556024	0.709051113
BUB3	9184	6018	0.621873644	0.709295562
MMP23B	8510	6019	0.62243381	0.709666747
GLA	2717	6020	0.622454229	0.709666747
LEPROT	54741	6021	0.622509249	0.709666747
CP	1356	6022	0.622653955	0.709675654
MGAT1	4245	6023	0.62276457	0.709675654
DLD	1738	6024	0.622827235	0.709675654
NEK9	91754	6025	0.622992515	0.709746161
KCNG4	93107	6026	0.623734663	0.710473735
GNE	10020	6027	0.624100219	0.710654463
PARP4	143	6028	0.624100394	0.710654463
KRT8	3856	6029	0.62458584	0.711005441
SPARC	6678	6030	0.624615794	0.711005441
CTNNA1	1495	6031	0.625162851	0.711510166
RC3H1	149041	6032	0.625296814	0.71154465
FAM64A	54478	6033	0.625694587	0.711879272
STK33	65975	6034	0.625800975	0.711882316
RAB35	11021	6035	0.625995615	0.711985733
UCP1	7350	6036	0.626226663	0.712130519
CSMD3	114788	6037	0.626659772	0.712449122
C14orf68	283600	6038	0.626714423	0.712449122
TMPRSS11B	132724	6039	0.627344976	0.712874306
TAT	6898	6040	0.627398424	0.712874306
KCNH6	81033	6041	0.627400012	0.712874306
DUSP19	142679	6042	0.627611648	0.712996748
APTX	54840	6043	0.627818629	0.713113862
TYMS	7298	6044	0.627930901	0.713123379
CACNG7	59284	6045	0.628444555	0.713588656
RNASEL	6041	6046	0.628648466	0.713702129
USP46	64854	6047	0.629653619	0.714481905
CLEC11A	6320	6048	0.629720624	0.714481905
TM2D3	80213	6049	0.629746879	0.714481905
DLX3	1747	6050	0.629751679	0.714481905
TIPIN	54962	6051	0.629881731	0.714511354
TIMM50	92609	6052	0.63038851	0.714968066
RAB22A	57403	6053	0.630719007	0.715224726
SLC9A6	10479	6054	0.631244779	0.715605861
AQP4	361	6055	0.63126362	0.715605861
TRPC4	7223	6056	0.631928862	0.716241696
FEM1A	55527	6057	0.63218247	0.716410843
SDR16C5	195814	6058	0.632458138	0.716604929
RAB1B	81876	6059	0.632834354	0.716912858
ADAM17	6868	6060	0.633016671	0.717001061
MTF2	22823	6061	0.633471649	0.71739802
CD302	9936	6062	0.633711414	0.717551162
TRAIP	10293	6063	0.633873396	0.717616195
CYP2B7P1	1556	6064	0.634042632	0.717640099
TUBG2	27175	6065	0.634141131	0.717640099
MED14	9282	6066	0.634208164	0.717640099
SMOX	54498	6067	0.634463562	0.717697129
CCNH	902	6068	0.634526013	0.717697129
SLC7A8	23428	6069	0.634666331	0.717697129
G6PC3	92579	6070	0.634676803	0.717697129
METTL11A	28989	6071	0.634886895	0.717816447
KIF1C	10749	6072	0.635007446	0.717834504
LAMC1	3915	6073	0.635420423	0.71818307
CYP4F12	66002	6074	0.635613957	0.718283537
GRM8	2918	6075	0.635948614	0.718536611
MMAA	166785	6076	0.636091746	0.718536611
DTYMK	1841	6077	0.63615195	0.718536611
CRIM1	51232	6078	0.636616245	0.718942729
TRPM5	29850	6079	0.636724023	0.718946158
ALPP	250	6080	0.637294927	0.719472431
HIPK3	10114	6081	0.637802553	0.719927105
SLC20A1	6574	6082	0.638126379	0.719983437
SERPINA13	388007	6083	0.638234349	0.719983437
PTPRK	5796	6084	0.638276394	0.719983437
CARS	833	6085	0.638316855	0.719983437
GNAQ	2776	6086	0.638376923	0.719983437
FKBP14	55033	6087	0.638558339	0.720069729
SMAD1	4086	6088	0.639580482	0.721103881
CDKL3	51265	6089	0.639825567	0.721261733
IL1B	3553	6090	0.640396616	0.721786925
CD9	928	6091	0.6407158	0.721915938
CHRNB1	1140	6092	0.64072143	0.721915938
EPB42	2038	6093	0.64093804	0.72192654
GPR174	84636	6094	0.641016257	0.72192654
CDCA5	113130	6095	0.641046367	0.72192654
POMZP3	22932	6096	0.641553057	0.722290427
BRD3	8019	6097	0.641579944	0.722290427
GGCX	2677	6098	0.641834868	0.722458927
MAP3K9	4293	6099	0.642890011	0.723527961
PDE8B	8622	6100	0.643541657	0.724142612
GPR81	27198	6101	0.643773022	0.724284219
POLR2C	5432	6102	0.644085074	0.724401415
SMARCA2	6595	6103	0.644107099	0.724401415
HGFAC	3083	6104	0.644193799	0.724401415
DTX1	1840	6105	0.644374343	0.724479493
EGLN3	112399	6106	0.644520056	0.724479493
WDR46	9277	6107	0.644628835	0.724479493
APCS	325	6108	0.644685423	0.724479493
CREB1	1385	6109	0.645024018	0.724741342
OR5P2	120065	6110	0.64571739	0.725401664
FGFR2	2263	6111	0.645910665	0.72550005
CACNG4	27092	6112	0.646480199	0.725937539
PLSCR1	5359	6113	0.646511681	0.725937539
PRAGMIN	157285	6114	0.646690145	0.726019162
UBL3	5412	6115	0.646928298	0.726086988
IL2	3558	6116	0.646962124	0.726086988
MDM4	4194	6117	0.647842685	0.726781539
PPM1F	9647	6118	0.647846953	0.726781539
NAPSA	9476	6119	0.647898636	0.726781539
PCSK2	5126	6120	0.648188191	0.72693522
CDK4	1019	6121	0.648247448	0.72693522
ADAMTS1	9510	6122	0.648663376	0.727221343
LRP2	4036	6123	0.648881997	0.727221343
ALKBH3	221120	6124	0.64889074	0.727221343
TYMP	1890	6125	0.648926388	0.727221343
PRKRIR	5612	6126	0.649319406	0.727542998
PEX5L	51555	6127	0.649866477	0.72803713
SLIT3	6586	6128	0.649975933	0.728040928
IL12RB2	3595	6129	0.650304384	0.728289981
RHOB	388	6130	0.651029416	0.72898302
NIPA1	123606	6131	0.651619312	0.72952454
ITPA	3704	6132	0.65231679	0.730186309
KCNK9	51305	6133	0.652930227	0.730753804
ERCC3	2071	6134	0.653046313	0.730764573
TPH1	7166	6135	0.653217067	0.730836503
FIBCD1	84929	6136	0.653808112	0.731352453
RXRA	6256	6137	0.654035528	0.731352453
ITGB4	3691	6138	0.65414551	0.731352453
TH	7054	6139	0.654159402	0.731352453
USF1	7391	6140	0.654210965	0.731352453
CASP9	842	6141	0.654552887	0.731615538
PTPN5	84867	6142	0.654915772	0.731901963
DBT	1629	6143	0.655099919	0.73198858
YME1L1	10730	6144	0.655578912	0.732404566
SERPIND1	3053	6145	0.655915401	0.732661239
PTGR2	145482	6146	0.656127559	0.732716807
RAP2A	5911	6147	0.656178644	0.732716807
PYGB	5834	6148	0.656348064	0.732786778
PSMC5	5705	6149	0.656675709	0.73303335
FRAP1	2475	6150	0.657092355	0.733379175
SDC1	6382	6151	0.657217965	0.733400116
ZBED1	9189	6152	0.658114109	0.734280761
P2RY12	64805	6153	0.658445514	0.734531124
CLCN4	1183	6154	0.658780715	0.734766808
ABCD1	215	6155	0.658911377	0.734766808
MAN2B2	23324	6156	0.658977924	0.734766808
MECP2	4204	6157	0.660242049	0.736056752
CHKA	1119	6158	0.660437448	0.736155025
OSMR	9180	6159	0.660673525	0.7362986
PRSS23	11098	6160	0.661130134	0.736600829
RABGGTA	5875	6161	0.661213259	0.736600829
OTC	5009	6162	0.661266653	0.736600829
TRIM5	85363	6163	0.661376858	0.736604049
FGF5	2250	6164	0.661924533	0.737094418
EPM2A	7957	6165	0.662216455	0.737299878
MASP1	5648	6166	0.662433773	0.737331336
SLC9A3R1	9368	6167	0.662502913	0.737331336
GALR2	8811	6168	0.662655866	0.737331336
CYP17A1	1586	6169	0.662708592	0.737331336
PEX6	5190	6170	0.662878014	0.737331336
MCM2	4171	6171	0.662968182	0.737331336
CLCNKA	1187	6172	0.663100219	0.737331336
ILDR1	286676	6173	0.66314048	0.737331336
ABCC10	89845	6174	0.66321149	0.737331336
CDC2	983	6175	0.663675058	0.737727222
SERPINB1	1992	6176	0.663911204	0.737870224
CAP1	10487	6177	0.664657216	0.738579752
C17orf60	284021	6178	0.664866032	0.738692205
EIF3C	8663	6179	0.66510962	0.738839572
OR10H2	26538	6180	0.66521395	0.738839572
GNG10	2790	6181	0.665625485	0.739177047
TFEB	7942	6182	0.66595748	0.739347013
RPL13	6137	6183	0.665993966	0.739347013
FGG	2266	6184	0.666256816	0.739519208
ESRRA	2101	6185	0.666886252	0.740098178
RXFP4	339403	6186	0.667183577	0.74030845
C1QTNF1	114897	6187	0.667531746	0.740575061
CYP2B6	1555	6188	0.667779434	0.740724535
MTO1	25821	6189	0.667882306	0.740724535
FUT2	2524	6190	0.668015005	0.740752018
CETN1	1068	6191	0.66824098	0.740882909
RAB40B	10966	6192	0.668561704	0.741118788
MOCS2	4338	6193	0.668673513	0.741123041
PPRC1	23082	6194	0.669120889	0.741449215
SALL1	6299	6195	0.669183841	0.741449215
HNF1A	6927	6196	0.669315742	0.74147567
ESR1	2099	6197	0.669540593	0.741605072
SPRYD4	283377	6198	0.670128306	0.742136285
FBXO42	54455	6199	0.670468801	0.742393588
PPP2R3A	5523	6200	0.671248992	0.743137594
GALR3	8484	6201	0.671585472	0.743354763
ACVRL1	94	6202	0.671661748	0.743354763
KRAS	3845	6203	0.672600403	0.74417856
COPS6	10980	6204	0.672707984	0.74417856
AQP1	358	6205	0.672731347	0.74417856
BPTF	2186	6206	0.673269768	0.744654155
CYCS	54205	6207	0.673603213	0.744680325
MAS1L	116511	6208	0.673648811	0.744680325
OGFR	11054	6209	0.673650563	0.744680325
ASCL1	429	6210	0.673783168	0.744680325
KLK1	3816	6211	0.67389124	0.744680325
EMR1	2015	6212	0.673944373	0.744680325
ETV4	2118	6213	0.674169354	0.744809021
NFKBIZ	64332	6214	0.67432719	0.744863507
CHRND	1144	6215	0.674732053	0.745058428
NFATC4	4776	6216	0.674774145	0.745058428
MAP3K4	4216	6217	0.674906505	0.745058428
FKBP3	2287	6218	0.674937836	0.745058428
PRDX4	10549	6219	0.67554885	0.74561301
RGS5	8490	6220	0.676145979	0.746077085
CD8B	926	6221	0.676186705	0.746077085
DYNC1H1	1778	6222	0.676574628	0.746385125
PXDNL	137902	6223	0.677123635	0.746870743
TNF	7124	6224	0.677410952	0.747067605
MTM1	4534	6225	0.67764073	0.747200959
HSPD1	3329	6226	0.677860091	0.747235386
PLXND1	23129	6227	0.677889678	0.747235386
RPS6KA5	9252	6228	0.678644906	0.747947758
ABCD2	225	6229	0.678808	0.748007403
PDE7A	5150	6230	0.679017997	0.748118705
XAB2	56949	6231	0.679138353	0.748131224
HHIPL1	84439	6232	0.679812206	0.748753367
CD2	914	6233	0.679925423	0.748757918
GTPBP4	23560	6234	0.680187069	0.748925897
RABGGTB	5876	6235	0.680448232	0.74909329
LOC283116	283116	6236	0.68119373	0.749774114
BCAP31	10134	6237	0.681285132	0.749774114
C20orf185	359710	6238	0.681593861	0.74999363
DERL1	79139	6239	0.681749452	0.750044597
EPRS	2058	6240	0.681942843	0.750137127
FKBP10	60681	6241	0.682306251	0.750416617
PCBD2	84105	6242	0.682874036	0.75092076
RYK	6259	6243	0.683328518	0.751300168
AIP	9049	6244	0.683965715	0.751880312
BMPR1B	658	6245	0.684465716	0.752309476
CCR2	729230	6246	0.685142705	0.752884878
TAX1BP1	8887	6247	0.6852086	0.752884878
VBP1	7411	6248	0.685470047	0.753051601
PSMD7	5713	6249	0.685727983	0.753208386
BSCL2	26580	6250	0.685832228	0.753208386
DOK1	1796	6251	0.686065056	0.753343552
ULK2	9706	6252	0.686196789	0.753367684
SMN1	6606	6253	0.68678949	0.753897819
DDX20	11218	6254	0.687382569	0.754428199
P2RY10	27334	6255	0.68764893	0.754599881
ITGAV	3685	6256	0.687854326	0.754704619
EPS8L1	54869	6257	0.688171836	0.754932313
MAP7	9053	6258	0.68843504	0.75510037
DIAPH1	1729	6259	0.68880002	0.755311501
TAS2R4	50832	6260	0.68884761	0.755311501
OR4D1	26689	6261	0.688987039	0.755339144
PI4KA	5297	6262	0.689092908	0.755339144
ACHE	43	6263	0.689487532	0.755651033
NEUROD6	63974	6264	0.689704146	0.755767762
CASP8AP2	9994	6265	0.689954515	0.755921435
RNF121	55298	6266	0.69028753	0.756052046
LDLRAD2	401944	6267	0.690294023	0.756052046
GALK1	2584	6268	0.690670518	0.75634372
GUCA1A	2978	6269	0.691328136	0.756943105
E2F4	1874	6270	0.691548061	0.75706314
SRD5A1	6715	6271	0.691980388	0.757415625
FLRT3	23767	6272	0.692236354	0.757574989
TLR7	51284	6273	0.693269756	0.758584984
KHSRP	8570	6274	0.694975577	0.760330309
KCNA6	3742	6275	0.695120685	0.76036787
CLU	1191	6276	0.695890625	0.761088791
TAL1	6886	6277	0.696376907	0.761499297
PITPNM1	9600	6278	0.696577903	0.761552954
BMPR2	659	6279	0.696647873	0.761552954
STK25	10494	6280	0.697299547	0.762143963
ZMYND11	10771	6281	0.697414941	0.762148727
BTNL9	153579	6282	0.697991595	0.762610215
PLXDC2	84898	6283	0.698059438	0.762610215
CD300LG	146894	6284	0.698338612	0.762793799
SFTPD	6441	6285	0.698800792	0.763081421
APOB	338	6286	0.698824273	0.763081421
TUBB4	10382	6287	0.699031967	0.763186802
SP140	11262	6288	0.699917325	0.764031889
RNGTT	8732	6289	0.701029158	0.765123889
ASB2	51676	6290	0.70125707	0.765250958
SLC5A5	6528	6291	0.701699851	0.765612427
LGTN	1939	6292	0.702140324	0.765971263
TNNT1	7138	6293	0.702620734	0.766373545
KCNN2	3781	6294	0.702854654	0.766506887
HRH2	3274	6295	0.703202947	0.766723263
PIK3CG	5294	6296	0.703276466	0.766723263
CACNA1B	774	6297	0.703498328	0.766843342
FGL2	10875	6298	0.70390373	0.767163417
PRKY	5616	6299	0.704686912	0.767802367
LOC197350	197350	6300	0.704713711	0.767802367
MMP7	4316	6301	0.704830024	0.767807219
CYP4F2	8529	6302	0.706412054	0.769408496
EIF3F	8665	6303	0.70711184	0.769780319
MYOD1	4654	6304	0.707259022	0.769780319
F13A1	2162	6305	0.707260543	0.769780319
HAL	3034	6306	0.707275933	0.769780319
DUSP27	92235	6307	0.707314171	0.769780319
TRPM8	79054	6308	0.707620756	0.769991894
SORCS3	22986	6309	0.707859229	0.770129299
IP6K3	117283	6310	0.707975932	0.770134199
PRB4	5545	6311	0.70843308	0.770509374
PLXNB2	23654	6312	0.709121678	0.771084517
UCN2	90226	6313	0.709186561	0.771084517
LBR	3930	6314	0.709599876	0.771311859
CPE	1363	6315	0.709660341	0.771311859
FEV	54738	6316	0.709791215	0.771311859
SLC25A11	8402	6317	0.709845136	0.771311859
GPR157	80045	6318	0.710029299	0.771389856
FRAT1	10023	6319	0.710313014	0.771575966
ASB9	140462	6320	0.710664075	0.77183516
HSPA5	3309	6321	0.710919283	0.771990185
FRRS1	391059	6322	0.711055506	0.772015975
INHBB	3625	6323	0.711990241	0.77290859
GNA13	10672	6324	0.71297603	0.773856336
PARP1	142	6325	0.713278594	0.774062335
SLC25A27	9481	6326	0.713431482	0.774105863
PMEPA1	56937	6327	0.713992574	0.774547705
FZD4	8322	6328	0.714064376	0.774547705
EXO1	9156	6329	0.714179376	0.774550045
NEFH	4744	6330	0.714317006	0.774576924
SLC7A3	84889	6331	0.714534338	0.774690206
LTC4S	4056	6332	0.714651865	0.774695262
CTSB	1508	6333	0.715317288	0.775294152
IRS1	3667	6334	0.715565875	0.775343977
FBXL4	26235	6335	0.715592603	0.775343977
TRIM50	135892	6336	0.715702133	0.775343977
ATP4B	496	6337	0.716181035	0.775684881
HMMR	3161	6338	0.716242829	0.775684881
RAB44	401258	6339	0.716640206	0.775992802
ALDH7A1	501	6340	0.716787023	0.776029357
